row_id,date,continent_code,country_name,country_code,state_province,population,city_town,distance,latitude,longitude,hazard_type,landslide_type,landslide_size,trigger
3498,2011-05-15,NA,United States,US,New York,2614,Whitehall,16.90533,43.6128,-73.5977,Landslide,Mudslide,small,Downpour
3499,2011-05-16,SA,Colombia,CO,Valle del Cauca,2392877,Cali,8.30406,3.4677,-76.5908,Landslide,Landslide,medium,Downpour
3500,2011-05-16,SA,Colombia,CO,Santander,8949,Lebrija,9.21217,7.096,-73.2994,Landslide,Landslide,medium,Downpour
3501,2011-05-17,SA,Colombia,CO,Santander,86387,Piedecuesta,10.55986,6.905,-73.0021,Landslide,Landslide,medium,Downpour
3502,2011-05-17,NA,United States,US,Pennsylvania,1064,Curtisville,2.01507,40.6573,-79.8375,Landslide,Landslide,small,Downpour
3503,2011-05-18,SA,Colombia,CO,Santander,11265,San Vicente de Chucurí,0.80432,6.8835,-73.4166,Landslide,Complex,medium,Downpour
3504,2011-05-18,NA,United States,US,West Virginia,49138,Huntington,1.71788,38.4069,-82.4333,Landslide,Landslide,small,Downpour
3505,2011-05-18,NA,United States,US,West Virginia,49138,Huntington,2.13503,38.4072,-82.4261,Landslide,Landslide,small,Downpour
3506,2011-05-18,NA,United States,US,West Virginia,49138,Huntington,2.94557,38.4001,-82.4685,Landslide,Landslide,small,Downpour
3507,2011-05-18,NA,United States,US,West Virginia,49138,Huntington,2.76021,38.4007,-82.4662,Landslide,Landslide,small,Downpour
3508,2011-05-18,NA,United States,US,West Virginia,49138,Huntington,0.01392,38.4193,-82.4453,Landslide,Landslide,small,Downpour
3509,2011-05-18,NA,United States,US,West Virginia,1542,West Liberty,11.0113,40.1095,-80.4911,Landslide,Mudslide,small,Downpour
3510,2011-05-18,NA,United States,US,Pennsylvania,5677,Coraopolis,2.45126,40.521,-80.138,Landslide,Landslide,small,Downpour
3511,2011-05-18,NA,United States,US,Pennsylvania,1440,Russellton,4.06157,40.5755,-79.8282,Landslide,Landslide,medium,Downpour
3514,2011-05-19,NA,United States,US,Pennsylvania,27126,Plum,1.0937,40.5071,-79.7401,Landslide,Landslide,small,Downpour
3515,2011-05-19,NA,United States,US,Pennsylvania,3050,Youngwood,3.51907,40.2357,-79.5358,Landslide,Landslide,small,Downpour
3516,2011-05-19,NA,United States,US,Utah,1336,Wolf Creek,8.65312,41.2554,-111.8305,Landslide,Landslide,medium,Downpour
3517,2011-05-19,NA,United States,US,Pennsylvania,3330,Ingram,0.7126,40.448,-80.0595,Landslide,Landslide,medium,Downpour
3518,2011-05-20,NA,United States,US,Pennsylvania,305704,Pittsburgh,0.26199,40.4407,-79.9928,Landslide,Landslide,small,Downpour
3522,2011-05-21,NA,United States,US,Utah,9128,Santaquin,7.91495,39.9121,-111.7429,Landslide,Mudslide,small,Downpour
3523,2011-05-21,NA,United States,US,Pennsylvania,1218,Leetsdale,1.11499,40.5558,-80.2174,Landslide,Creep,medium,Downpour
3524,2011-05-21,NA,United States,US,Pennsylvania,1218,Leetsdale,1.11499,40.5558,-80.2174,Landslide,Creep,medium,Downpour
3526,2011-05-22,NA,United States,US,Utah,18275,Farmington,3.12368,41.0033,-111.8657,Landslide,Mudslide,small,Downpour
3527,2011-05-22,NA,United States,US,Utah,3112,Beaver,14.71664,38.2717,-112.473,Landslide,Complex,small,Downpour
3528,2011-05-22,NA,United States,US,Utah,8893,Grantsville,30.28399,40.3398,-112.5716,Landslide,Mudslide,small,Downpour
3529,2011-05-22,NA,United States,US,Utah,15335,Centerville,4.54095,40.9108,-111.8191,Landslide,Landslide,small,Downpour
3531,2011-05-23,NA,United States,US,Pennsylvania,5157,Arnold,3.0244,40.5813,-79.8024,Landslide,Landslide,small,Downpour
3537,2011-05-25,NA,United States,US,Iowa,82684,Sioux City,4.3821,42.5337,-96.3726,Landslide,Mudslide,small,Downpour
3538,2011-05-25,NA,United States,US,Michigan,113934,Ann Arbor,1.89658,42.2939,-83.7342,Landslide,Mudslide,small,Downpour
3548,2011-05-27,NA,United States,US,New York,2521,Lake Placid,11.70793,44.3666,-73.8973,Landslide,Landslide,small,Downpour
3550,2011-05-28,NA,United States,US,Illinois,27865,Alton,1.71596,38.8994,-90.2006,Landslide,Mudslide,medium,Downpour
3551,2011-05-29,NA,United States,US,Vermont,9052,Barre,0.65528,44.1921,-72.4975,Landslide,Landslide,small,Downpour
3553,2011-05-30,NA,United States,US,Utah,1336,Wolf Creek,8.65312,41.2554,-111.8305,Landslide,Landslide,small,Rain
3554,2011-05-30,NA,United States,US,Wyoming,1182,Sundance,7.07507,44.4648,-104.4111,Landslide,Mudslide,small,Unknown
3555,2011-05-30,NA,United States,US,Vermont,9052,Barre,1.15359,44.19,-72.4914,Landslide,Mudslide,small,Downpour
3625,2011-06-18,NA,United States,US,Wisconsin,65883,Eau Claire,4.98787,44.7665,-91.496,Landslide,Mudslide,small,Downpour
3635,2011-06-20,NA,United States,US,Indiana,1712,Southport,2.61312,39.6416,-86.1251,Landslide,Mudslide,small,Downpour
3636,2011-06-20,NA,United States,US,Tennessee,4389,Harrogate,3.07236,36.6015,-83.6816,Landslide,Mudslide,medium,Downpour
3639,2011-06-22,NA,Mexico,MX,Nayarit,4463,La Jarretadera,21.8006,21.9814,-104.8381,Landslide,Landslide,medium,Tropical cyclone
3640,2011-06-22,NA,United States,US,Kentucky,2733,Stanton,5.95618,37.8107,-83.8069,Landslide,Mudslide,medium,Rain
3661,2011-06-27,NA,United States,US,Colorado,1034,Georgetown,11.46832,39.7956,-105.7643,Landslide,Landslide,medium,Rain
3771,2011-07-13,NA,United States,US,Colorado,97385,Boulder,9.47622,40.0505,-105.3715,Landslide,Debris flow,medium,Downpour
3774,2011-07-14,NA,United States,US,Colorado,97385,Boulder,10.4223,40.0018,-105.3914,Landslide,Rockfall,medium,Downpour
3784,2011-07-15,NA,United States,US,Arizona,14797,Sierra Vista Southeast,12.52763,31.3456,-110.2541,Landslide,Debris flow,medium,Rain
3795,2011-07-17,NA,Mexico,MX,Oaxaca,73648,Salina Cruz,0.7834,16.1863,-95.1924,Landslide,Mudslide,medium,Downpour
3796,2011-07-17,NA,Mexico,MX,Oaxaca,3294,San José Chiltepec,0.28905,17.9484,-96.1674,Landslide,Mudslide,medium,Downpour
3797,2011-07-17,NA,Mexico,MX,Oaxaca,1019,Paso Real de Sarabia,9.56829,17,-95,Landslide,Mudslide,medium,Downpour
3799,2011-07-18,NA,United States,US,Colorado,1320,Mountain Village,1.82803,37.9478,-107.8548,Landslide,Landslide,small,Rain
3800,2011-07-18,NA,United States,US,Colorado,9614,Glenwood Springs,5.78301,39.5015,-107.3021,Landslide,Mudslide,small,Rain
3801,2011-07-18,NA,United States,US,Pennsylvania,3165,Homestead,2.96418,40.4243,-79.9373,Landslide,Mudslide,medium,Downpour
3802,2011-07-18,NA,United States,US,Ohio,1411,New California,5.63505,40.1793,-83.1777,Landslide,Mudslide,medium,Rain
3811,2011-07-19,NA,United States,US,Kentucky,441,Campton,12.29943,37.775,-83.6772,Landslide,Landslide,small,Downpour
3812,2011-07-19,NA,United States,US,Colorado,6447,Avon,2.35855,39.6492,-106.5372,Landslide,Landslide,small,Rain
3825,2011-07-21,NA,United States,US,Florida,2768,Williston,3.75018,29.3879,-82.4854,Landslide,Landslide,medium,Rain
3826,2011-07-21,NA,United States,US,Kentucky,4456,Hazard,8.30475,37.2101,-83.1137,Landslide,Landslide,medium,Downpour
3832,2011-07-22,NA,Mexico,MX,Chiapas,1005,Nueva Libertad,7.93996,16.1514,-92.7704,Landslide,Landslide,medium,Tropical cyclone
3833,2011-07-22,NA,Mexico,MX,Colima,127235,Colima,0.36051,19.2444,-103.7244,Landslide,Landslide,medium,Tropical cyclone
3834,2011-07-22,NA,Mexico,MX,Guerrero,165250,Chilpancingo de los Bravos,6.8095,17.4974,-99.538,Landslide,Landslide,medium,Tropical cyclone
3835,2011-07-22,NA,Mexico,MX,Michoacán,2817,Jarácuaro,3.36905,19.5805,-101.7023,Landslide,Landslide,medium,Tropical cyclone
3836,2011-07-22,NA,Mexico,MX,Nayarit,6361,Puga,19.41353,21.7595,-104.8334,Landslide,Landslide,medium,Tropical cyclone
3842,2011-07-25,NA,United States,US,Colorado,629,San Luis,25.38161,37.4288,-105.447,Landslide,Landslide,small,Rain
3852,2011-07-27,NA,United States,US,New Mexico,1297,Hurley,17.95414,32.6209,-107.9645,Landslide,Debris flow,small,Downpour
3865,2011-07-30,NA,United States,US,Colorado,3801,El Jebel,4.90954,39.4274,-107.1291,Landslide,Mudslide,small,Rain
3866,2011-07-30,NA,United States,US,Colorado,9614,Glenwood Springs,10.57117,39.4977,-107.2225,Landslide,Mudslide,small,Rain
3867,2011-07-30,NA,United States,US,Colorado,9172,Rifle,1.11647,39.5256,-107.7776,Landslide,Mudslide,small,Rain
3926,2011-08-15,NA,United States,US,New Jersey,4933,Highland Lake,5.27337,41.1838,-74.5187,Landslide,Landslide,small,Downpour
3981,2011-09-20,NA,Guatemala,GT,Huehuetenango,14100,Barillas,0.45507,15.8076,-91.3148,Landslide,Landslide,large,Rain
3985,2011-09-25,NA,Costa Rica,CR,San José,34877,San Isidro,21.67452,9.251,-83.8591,Landslide,Landslide,medium,Downpour
3988,2011-09-26,NA,Honduras,HN,Francisco Morazán ,850848,Tegucigalpa,1.23639,14.0865,-87.2172,Landslide,Landslide,medium,Downpour
3993,2011-09-27,SA,Colombia,CO,Antioquia,1999979,Medellín,1.73101,6.2433,-75.5767,Landslide,Landslide,medium,Downpour
4014,2011-10-15,SA,Colombia,CO,Antioquia,16225,Ciudad Bolívar,24.48479,5.92,-76.2363,Landslide,Landslide,medium,Downpour
4029,2011-10-25,NA,Trinidad and Tobago,TT,San Juan/Laventille,157258,Laventille,0.38521,10.6487,-61.4954,Landslide,Landslide,medium,Downpour
4031,2011-10-31,NA,Costa Rica,CR,Cartago,6784,Cot,9.63616,9.9792,-83.8525,Landslide,Landslide,medium,Downpour
4032,2011-10-31,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,11.75674,10.7539,-61.4407,Landslide,Landslide,medium,Downpour
4049,2011-11-17,SA,Colombia,CO,Tolima,9309,Cajamarca,8.56086,4.4183,-75.5003,Landslide,Mudslide,medium,Downpour
4051,2011-11-18,NA,Dominican Republic,DO,La Vega,29481,Constanza,0.52969,18.9045,-70.744,Landslide,Mudslide,medium,Downpour
4057,2011-11-22,NA,United States,US,Pennsylvania,5012,Kutztown,0.74333,40.5238,-75.7796,Landslide,Landslide,medium,Rain
4064,2011-11-24,SA,Colombia,CO,Tolima,9309,Cajamarca,7.87303,4.4376,-75.4976,Landslide,Landslide,medium,Downpour
4071,2011-11-29,SA,Colombia,CO,Cundinamarca,54421,Funza,9.23778,4.678,-74.138,Landslide,Landslide,medium,Downpour
4072,2011-11-30,NA,United States,US,Alabama,14770,Scottsboro,0.64281,34.6781,-86.0343,Landslide,Landslide,medium,Downpour
4091,2011-12-13,SA,Colombia,CO,Cauca,8751,La Cruz,0.64469,1.6056,-76.9742,Landslide,Landslide,medium,Downpour
4094,2011-12-15,SA,Colombia,CO,Caldas,5976,Norcasia,16.94642,5.4958,-75.0144,Landslide,Landslide,large,Downpour
4095,2011-12-15,SA,Colombia,CO,Nariño,2394,San Lorenzo,0.37809,1.507,-77.2223,Landslide,Landslide,large,Downpour
4096,2011-12-16,SA,Colombia,CO,Magdalena,431781,Santa Marta,0.79694,11.2475,-74.2017,Landslide,Landslide,large,Downpour
4097,2011-12-16,SA,Colombia,CO,Caldas,9327,Aranzazu,2.53047,5.2505,-75.5001,Landslide,Landslide,large,Downpour
4104,2011-12-23,SA,Colombia,CO,Risaralda,179583,Dos Quebradas,0.74201,4.8349,-75.6621,Landslide,Landslide,medium,Downpour
4105,2011-12-23,NA,United States,US,Pennsylvania,2449,Emsworth,0.79265,40.5172,-80.0941,Landslide,Landslide,small,Downpour
4106,2011-12-23,NA,United States,US,Kentucky,5338,Dayton,1.43697,39.1251,-84.4674,Landslide,Landslide,small,Downpour
4108,2011-12-25,NA,Trinidad and Tobago,TT,Tunapuna/Piarco,15067,Paradise,16.73194,10.7901,-61.2984,Landslide,Landslide,large,Downpour
4121,2011-12-30,SA,Colombia,CO,Antioquia,163007,Envigado,2.07081,5.5139,-75.0138,Landslide,Landslide,medium,Downpour
4174,2012-01-27,NA,United States,US,Kentucky,4407,Ludlow,1.31411,39.0979,-84.561,Landslide,Mudslide,small,Rain
4175,2012-01-27,NA,United States,US,Pennsylvania,3165,Homestead,2.19916,40.4257,-79.9113,Landslide,Mudslide,small,Rain
4200,2012-02-15,SA,Peru,PE,Ancash,0,Tauca,6.77672,-8.5348,-78.0834,Landslide,Mudslide,medium,Downpour
4256,2012-03-13,SA,Ecuador,EC,Manabi ,44751,Chone,19.85816,-0.7416,-79.9205,Landslide,Landslide,large,Downpour
4263,2012-03-15,NA,United States,US,Ohio,8375,Cheviot,4.2179,39.1581,-84.5645,Landslide,Mudslide,small,Rain
4266,2012-03-15,NA,United States,US,Kentucky,1461,Loyall,10.22349,36.8871,-83.4601,Landslide,Landslide,small,Downpour
4282,2012-03-22,NA,United States,US,Kansas,6731,Roeland Park,2.32126,39.0545,-94.6478,Landslide,Mudslide,small,Downpour
4283,2012-03-24,SA,Ecuador,EC,Manabi ,14680,Tosagua,7.67919,-0.7668,-80.3008,Landslide,Mudslide,medium,Downpour
4289,2012-03-30,NA,Haiti,HT,Ouest,283052,Pétionville,1.33931,18.5044,-72.2947,Landslide,Landslide,medium,Downpour
4296,2012-03-30,NA,United States,US,New York,2072,Boonville,9.9518,43.3982,-75.3733,Landslide,Landslide,medium,Downpour
4327,2012-04-18,NA,Trinidad and Tobago,TT,Eastern Tobago,0,Roxborough,5.62092,11.2181,-60.6234,Landslide,Landslide,medium,Downpour
4328,2012-04-18,NA,Trinidad and Tobago,TT,Tobago,17000,Scarborough,3.48176,11.1807,-60.7651,Landslide,Landslide,medium,Downpour
4332,2012-04-22,SA,Colombia,CO,Caquetá,130337,Florencia,15.42607,1.7519,-75.5829,Landslide,Landslide,medium,Downpour
4358,2012-05-13,NA,Costa Rica,CR,Heredia,5745,Santo Domingo,21.9547,10.1981,-84.0074,Landslide,Landslide,medium,Downpour
4361,2012-05-15,NA,Guatemala,GT,Quiché,11657,Chajul,7.39906,15.5238,-90.9778,Landslide,Landslide,medium,Downpour
4364,2012-05-24,NA,United States,US,Minnesota,9552,Arden Hills,0.13052,45.0514,-93.1569,Landslide,Mudslide,medium,Downpour
4374,2012-05-30,NA,Trinidad and Tobago,TT,Tunapuna/Piarco,15067,Paradise,13.759,10.7692,-61.4078,Landslide,Landslide,large,Downpour
4375,2012-05-31,NA,Costa Rica,CR,Guanacaste,7301,Tilarán,12.33807,10.5562,-84.8952,Landslide,Landslide,large,Downpour
4410,2012-06-14,NA,Costa Rica,CR,Limón,18231,Siquirres,5.365,10.1014,-83.4578,Landslide,Landslide,medium,Downpour
4412,2012-06-15,NA,Mexico,MX,Oaxaca,262566,Oaxaca,3.64682,17.0854,-96.75,Landslide,Mudslide,medium,Downpour
4474,2012-08-14,NA,United States,US,Arkansas,466,Jasper,5.06464,35.9631,-93.1774,Landslide,Landslide,medium,Downpour
4491,2012-08-17,NA,United States,US,California,51367,Yucaipa,12.93443,34.0884,-116.9194,Landslide,Mudslide,medium,Downpour
4510,2012-08-23,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,6.39375,10.6906,-61.591,Landslide,Landslide,medium,Tropical cyclone
4511,2012-08-23,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,4.64073,10.6884,-61.5741,Landslide,Landslide,medium,Downpour
4512,2012-08-23,NA,United States,US,Arizona,1445632,Phoenix,3.36522,33.4383,-112.0399,Landslide,Mudslide,medium,Downpour
4518,2012-08-27,NA,Jamaica,JM,Portland,2321,Manchioneal,4.13454,18.0761,-76.2914,Landslide,Landslide,medium,Downpour
4558,2012-09-16,NA,Trinidad and Tobago,TT,City of Port of Spain,49031,Port-of-Spain,2.54016,10.6771,-61.4982,Landslide,Landslide,medium,Downpour
4568,2012-09-18,NA,United States,US,Tennessee,20979,East Ridge,1.24635,35.0203,-85.2634,Landslide,Landslide,medium,Downpour
4575,2012-09-27,NA,United States,US,Colorado,2450,Laporte,18.34452,40.5733,-105.343,Landslide,Landslide,medium,Downpour
4576,2012-09-27,NA,United States,US,Colorado,5858,Estes Park,37.11379,40.7067,-105.5951,Landslide,Landslide,medium,Downpour
4588,2012-10-17,SA,Peru,PE,San Martín,0,Yuracyacu,8.89799,-6.0082,-77.2506,Landslide,Landslide,large,Downpour
4593,2012-10-23,NA,Costa Rica,CR,San José,10028,Daniel Flores,4.89954,9.363,-83.6344,Landslide,Landslide,medium,Tropical cyclone
4599,2012-10-30,NA,United States,US,New Hampshire,1213,Woodstock,14.34429,44.1009,-71.6322,Landslide,Landslide,medium,Tropical cyclone
4600,2012-10-30,NA,United States,US,Pennsylvania,20313,West Mifflin,0.14473,40.3647,-79.8666,Landslide,Landslide,medium,Tropical cyclone
4613,2012-11-14,NA,United States,US,North Carolina,1192,Lake Lure,4.23278,35.4401,-82.249,Landslide,Landslide,medium,Rain
4632,2012-11-25,NA,Panama,PA,Colón,76643,Colón,0.16894,9.36,-79.9001,Landslide,Landslide,medium,Rain
4634,2012-11-27,NA,Jamaica,JM,Portland,1119,Moore Town,3.1793,18.1041,-76.414,Landslide,Landslide,medium,Rain
4637,2012-11-28,SA,Colombia,CO,Norte de Santander,2080,San Calixto,11.19714,8.4683,-73.2843,Landslide,Landslide,large,Rain
4672,2012-12-21,NA,United States,US,Pennsylvania,305704,Pittsburgh,1.33115,40.4324,-80.0073,Landslide,Landslide,medium,Rain
4678,2012-12-25,NA,Trinidad and Tobago,TT,Eastern Tobago,0,Roxborough,7.87263,11.2027,-60.6372,Landslide,Landslide,medium,Rain
4679,2012-12-25,NA,Trinidad and Tobago,TT,Eastern Tobago,0,Roxborough,7.47816,11.3176,-60.5841,Landslide,Landslide,medium,Rain
4680,2012-12-25,NA,Trinidad and Tobago,TT,Eastern Tobago,0,Roxborough,8.24676,11.3169,-60.55,Landslide,Landslide,medium,Rain
4688,2012-12-29,SA,Colombia,CO,Huila,9829,Gigante,0.93184,2.7664,-75.0741,Landslide,Landslide,medium,Mining digging
4710,2013-01-13,NA,Canada,CA,Ontario,115760,Guelph,12.17933,43.6187,-80.1432,Landslide,Mudslide,medium,Rain
4711,2013-01-13,NA,United States,US,Kentucky,2583,Mount Vernon,1.23577,38.0145,-84.4953,Landslide,Landslide,medium,Rain
4712,2013-01-14,NA,United States,US,Kentucky,225366,Lexington,2.4114,37.9745,-84.4985,Landslide,Landslide,medium,Rain
4714,2013-01-15,NA,United States,US,North Carolina,1869,Mars Hill,0.0455,35.8269,-82.5494,Landslide,Mudslide,medium,Rain
4715,2013-01-15,NA,United States,US,North Carolina,1150,Maggie Valley,5.63904,35.519,-83.1598,Landslide,Mudslide,medium,Rain
4716,2013-01-15,NA,United States,US,Tennessee,178874,Knoxville,5.53703,35.9205,-83.9572,Landslide,Landslide,medium,Rain
4717,2013-01-16,NA,United States,US,North Carolina,2138,Cherokee,13.86023,35.5898,-83.373,Landslide,Landslide,medium,Rain
4719,2013-01-16,NA,United States,US,New Jersey,3279,Monmouth Beach,0.09035,40.3312,-73.9816,Landslide,Landslide,medium,Downpour
4720,2013-01-16,NA,United States,US,North Carolina,6123,Woodfin,4.29814,35.6706,-82.5955,Landslide,Landslide,medium,Rain
4721,2013-01-16,NA,United States,US,Tennessee,2355,Jellico,13.77073,36.5539,-83.9789,Landslide,Mudslide,medium,Rain
4723,2013-01-17,NA,United States,US,North Carolina,620,Robbinsville,20.45203,35.3368,-84.0317,Landslide,Landslide,large,Rain
4724,2013-01-17,NA,United States,US,Pennsylvania,305704,Pittsburgh,2.64611,40.4239,-80.0181,Landslide,Mudslide,medium,Rain
4725,2013-01-18,NA,United States,US,North Carolina,1150,Maggie Valley,1.07913,35.5278,-83.0992,Landslide,Mudslide,medium,Rain
4730,2013-01-24,SA,Ecuador,EC,Guayas,12205,Balao,16.34404,-2.9591,-79.6754,Landslide,Landslide,large,Rain
4742,2013-01-30,NA,United States,US,Kentucky,777,Hindman,1.63625,37.345,-82.995,Landslide,Landslide,medium,Rain
4760,2013-02-20,NA,United States,US,Arizona,1443,LeChee,31.6121,36.6468,-111.633,Landslide,Landslide,medium,Unknown
4776,2013-03-18,NA,United States,US,Kentucky,28015,Nicholasville,11.48269,37.8868,-84.4427,Landslide,Landslide,medium,Rain
4789,2013-03-28,SA,Brazil,BR,Amapá,83927,Santana,0.1702,-0.0568,-51.1818,Landslide,Landslide,medium,Other
4804,2013-04-15,NA,United States,US,Pennsylvania,20079,Murrysville,4.82123,40.469,-79.6774,Landslide,Landslide,medium,Downpour
4805,2013-04-17,NA,United States,US,Kentucky,6903,Pikeville,3.38725,37.4996,-82.4902,Landslide,Landslide,medium,Rain
4806,2013-04-17,NA,United States,US,Iowa,67862,Iowa City,1.40658,41.6737,-91.5322,Landslide,Mudslide,medium,Rain
4807,2013-04-17,NA,United States,US,Kentucky,1461,Loyall,1.40599,36.8529,-83.3698,Landslide,Landslide,medium,Rain
4809,2013-04-17,NA,United States,US,Kentucky,1745,Harlan,0.94084,36.8502,-83.316,Landslide,Landslide,medium,Rain
4810,2013-04-18,NA,United States,US,Illinois,1427,Granville,2.1294,41.2581,-89.2025,Landslide,Mudslide,medium,Rain
4811,2013-04-18,NA,United States,US,Illinois,23402,East Peoria,2.39991,40.6535,-89.5556,Landslide,Mudslide,small,Rain
4821,2013-04-23,SA,Ecuador,EC,Esmeraldas,165216,Esmeraldas,21.26652,0.7793,-79.5864,Landslide,Landslide,large,Rain
4822,2013-04-25,NA,United States,US,North Carolina,872,Marshall,6.68251,35.8568,-82.6957,Landslide,Landslide,medium,Rain
4824,2013-04-26,NA,Trinidad and Tobago,TT,Tobago,17000,Scarborough,6.35974,11.1954,-60.6764,Landslide,Landslide,large,Rain
4828,2013-04-29,NA,United States,US,Ohio,1791,Glouster,2.06907,39.485,-82.079,Landslide,Landslide,medium,Rain
4829,2013-04-29,NA,United States,US,North Carolina,1171,Cove Creek,2.06558,35.6172,-83.0299,Landslide,Landslide,medium,Rain
4830,2013-04-30,NA,United States,US,Florida,28742,Clermont,0.39179,28.5529,-81.7737,Landslide,Mudslide,medium,Rain
4862,2013-05-13,NA,U.S. Virgin Islands,VI,Saint John Island,2743,Cruz Bay,2.79535,18.3477,-64.7736,Landslide,Mudslide,medium,Rain
4863,2013-05-13,NA,United States,US,Tennessee,2355,Jellico,15.98301,36.6195,-83.9526,Landslide,Landslide,medium,Downpour
4866,2013-05-15,NA,United States,US,North Carolina,7848,Black Mountain,7.32191,35.6357,-82.2434,Landslide,Mudslide,medium,Rain
4868,2013-05-19,NA,United States,US,Georgia,2536,Dawsonville,12.44051,34.3426,-84.0226,Landslide,Landslide,medium,Rain
4871,2013-05-22,NA,United States,US,South Carolina,1312,Tigerville,7.92482,35.0972,-82.448,Landslide,Landslide,medium,Rain
4872,2013-05-22,NA,United States,US,Minnesota,19540,West Saint Paul,1.89742,44.9179,-93.1255,Landslide,Rockfall,medium,Rain
4874,2013-05-26,NA,Mexico,MX,Hidalgo,33196,Tepeji de Ocampo,0.64483,19.9006,-99.3417,Landslide,Landslide,large,Rain
4877,2013-05-27,NA,United States,US,Missouri,17916,Hannibal,1.97078,39.7245,-91.3681,Landslide,Landslide,medium,Rain
4879,2013-05-28,NA,Panama,PA,Colón,1274,Portobelo,2.67409,9.5676,-79.6667,Landslide,Landslide,medium,Downpour
4880,2013-05-28,NA,Panama,PA,Colón,3302,Margarita,0.7476,9.3381,-79.8897,Landslide,Landslide,medium,Downpour
4881,2013-05-28,NA,Panama,PA,Colón,76643,Colón,0.20365,9.3581,-79.9029,Landslide,Landslide,medium,Downpour
4884,2013-05-29,NA,United States,US,Illinois,40633,Quincy,2.38934,39.9141,-91.411,Landslide,Landslide,small,Downpour
4886,2013-05-29,NA,United States,US,New York,1213,Camillus,2.5486,43.0266,-76.3302,Landslide,Mudslide,small,Downpour
4890,2013-05-31,SA,Ecuador,EC,Pichincha,26582,Cayambe,45.69792,-0.1193,-77.7668,Landslide,Landslide,medium,Downpour
4918,2013-06-13,NA,United States,US,Kentucky,1461,Loyall,2.3688,36.8406,-83.3765,Landslide,Mudslide,medium,Rain
4919,2013-06-14,NA,Trinidad and Tobago,TT,Tunapuna/Piarco,17758,Tunapuna,2.63186,10.6501,-61.4004,Landslide,Landslide,small,Downpour
4922,2013-06-16,NA,United States,US,New York,1500,Middleburgh,1.41843,42.5889,-74.32,Landslide,Mudslide,small,Rain
4935,2013-06-17,NA,United States,US,New York,1213,Camillus,2.5486,43.0266,-76.3302,Landslide,Mudslide,small,Downpour
4961,2013-06-18,NA,United States,US,Vermont,1162,Williamstown,8.90467,44.1047,-72.4328,Landslide,Landslide,small,Rain
4971,2013-06-23,NA,United States,US,Iowa,3897,Waukon,23.47684,43.3656,-91.218,Landslide,Mudslide,medium,Downpour
4972,2013-06-23,NA,United States,US,New York,2598,Frankfort,17.52573,43.1925,-75.021,Landslide,Mudslide,small,Downpour
4973,2013-06-24,NA,United States,US,Wisconsin,3231,Boscobel,2.89624,43.1604,-90.7085,Landslide,Mudslide,medium,Downpour
4977,2013-06-24,NA,United States,US,Wisconsin,5911,Prairie du Chien,12.86889,43.1674,-91.1351,Landslide,Landslide,medium,Rain
4980,2013-06-25,NA,United States,US,Minnesota,2868,Caledonia,24.86266,43.5735,-91.2006,Landslide,Rockfall,medium,Downpour
4985,2013-06-26,NA,United States,US,New York,1213,Camillus,2.5486,43.0266,-76.3302,Landslide,Mudslide,small,Downpour
4986,2013-06-26,NA,United States,US,Wisconsin,1418,Seymour,2.68314,44.8504,-91.4372,Landslide,Mudslide,small,Downpour
4989,2013-06-27,NA,United States,US,Pennsylvania,14324,Pottsville,0.10261,40.6864,-76.1962,Landslide,Mudslide,small,Downpour
4992,2013-06-27,NA,United States,US,New York,47376,Binghamton,2.11425,42.1144,-75.9324,Landslide,Mudslide,small,Rain
4994,2013-06-28,NA,United States,US,Colorado,2450,Laporte,25.57232,40.6784,-105.4323,Landslide,Mudslide,medium,Downpour
4998,2013-06-29,NA,United States,US,Pennsylvania,5565,Duquesne,0.89493,40.3892,-79.8627,Landslide,Landslide,medium,Unknown
5104,2013-07-14,NA,United States,US,North Carolina,4051,Gamewell,9.34488,35.9242,-81.6747,Landslide,Mudslide,medium,Rain
5105,2013-07-15,NA,United States,US,North Carolina,698,Newland,1.41898,36.0748,-81.9243,Landslide,Landslide,medium,Rain
5109,2013-07-16,NA,United States,US,Colorado,1320,Mountain Village,10.80667,37.9693,-107.9697,Landslide,Mudslide,medium,Rain
5110,2013-07-16,NA,United States,US,Colorado,1320,Mountain Village,15.04331,37.9935,-108.0086,Landslide,Mudslide,medium,Downpour
5111,2013-07-16,NA,United States,US,Utah,9555,Alpine,1.82493,40.4678,-111.7679,Landslide,Mudslide,medium,Rain
5113,2013-07-16,NA,United States,US,Utah,47407,Lehi,1.7526,40.4074,-111.8509,Landslide,Mudslide,small,Rain
5114,2013-07-16,NA,United States,US,Utah,15523,Highland,5.27973,40.4905,-111.7377,Landslide,Mudslide,small,Rain
5115,2013-07-16,NA,United States,US,Utah,1626,Ferron,21.43097,38.9231,-111.2493,Landslide,Mudslide,medium,Downpour
5116,2013-07-16,NA,United States,US,Utah,15523,Highland,3.86093,40.4788,-111.7448,Landslide,Mudslide,small,Downpour
5121,2013-07-17,NA,United States,US,Colorado,2826,Snowmass Village,27.54476,39.0715,-107.1995,Landslide,Mudslide,medium,Downpour
